repo_id,repo_name,description,stars,contributors,forks,open_issues,license,archived,pushed_at,openrank_2607,openrank_2608,openrank_trend_2508_2607,openrank_trend_2509_2608,participants_2607,language,created_at,topics,landscape_action,landscape_layer,landscape_section,selection_reason,selection_caveat,github_status,trend_signal,trend_signal_reason
805155266,CherryHQ/cherry-studio,"AI productivity studio with smart chat, autonomous agents, and 300+ assistants. Unified access to frontier LLMs",52131,407,5009,1632,AGPL-3.0,false,2026-09-24,45.74,40.43,"[370.94,322.24,253.1,191.58,181.92,153.66,117.61,108.64,99.72,80.35,60.21,45.74]","[322.24, 253.1, 191.58, 181.92, 153.66, 117.61, 108.64, 99.72, 80.35, 60.21, 45.74, 40.43]",17,TypeScript,2024-05-24,"agent-skills,ai-agent,claude-code,codex,deepseek,hermes-agent,open-code-review,skills,vibe-coding",keep,Agent Infra,Chatbot workspaces,"当前图中的 Chatbot workspaces 代表项目；仓库仍在维护，49,083 stars，最近可用 OpenRank 68.81。",该区维持三个成熟代表，避免把普通聊天客户端扩张成主图主体。,ok,,
600596928,danny-avila/LibreChat,"Enhanced ChatGPT Clone: Features Agents, MCP, Skills, DeepSeek, Anthropic, AWS, OpenAI, Responses API, Azure, Groq, o1, GPT-5, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active",44858,408,9194,789,MIT,false,2026-09-24,22.06,22.3,"[108.51,103.02,95.08,83.18,73.77,62.06,52.39,44.67,35.55,27.86,24.2,22.06]","[103.02, 95.08, 83.18, 73.77, 62.06, 52.39, 44.67, 35.55, 27.86, 24.2, 22.06, 22.3]",11,TypeScript,2023-02-12,"ai,anthropic,artifacts,aws,azure,chatgpt,chatgpt-clone,claude,clone,deepseek,gemini,google,gpt-5,librechat,mcp,o1,openai,responses-api,vision,webui",keep,Agent Infra,Chatbot workspaces,"当前图中的 Chatbot workspaces 代表项目；仓库仍在维护，41,382 stars，最近可用 OpenRank 29.09。",该区维持三个成熟代表，避免把普通聊天客户端扩张成主图主体。,ok,,
701547123,open-webui/open-webui,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)",153022,388,22384,299,NOASSERTION,false,2026-09-24,21.58,33.0,"[237.9,211.8,181.55,159.95,130.05,117.03,128.04,119.73,102.91,83.03,47.32,21.58]","[211.8, 181.55, 159.95, 130.05, 117.03, 128.04, 119.73, 102.91, 83.03, 47.32, 21.58, 33.0]",15,Python,2023-10-06,"ai,llm,llm-ui,llm-webui,llms,mcp,ollama,ollama-webui,open-webui,openai,openapi,rag,self-hosted,ui,webui",keep,Agent Infra,Chatbot workspaces,"当前图中的 Chatbot workspaces 代表项目；仓库仍在维护，147,065 stars，最近可用 OpenRank 43.70。",该区维持三个成熟代表，避免把普通聊天客户端扩张成主图主体。,ok,,
644461337,vercel/ai,"The AI Toolkit for TypeScript. From the creators of Next.js, the AI SDK is a free open-source library for building AI-powered applications and agents ",26927,470,5184,1477,NOASSERTION,false,2026-09-24,56.02,45.55,"[224.82,205.45,178.68,178.41,174.36,151.8,115.49,117.77,112.85,89.67,69.36,56.02]","[205.45, 178.68, 178.41, 174.36, 151.8, 115.49, 117.77, 112.85, 89.67, 69.36, 56.02, 45.55]",72,TypeScript,2023-05-23,"anthropic,artificial-intelligence,gemini,generative-ai,generative-ui,javascript,language-model,llm,nextjs,openai,react,svelte,typescript,vercel,vue",keep,Agent Infra,Code-first frameworks,"当前图中的 Code-first frameworks 代表项目；仓库仍在维护，25,859 stars，最近可用 OpenRank 55.99。",该区按语言和 runtime 多样性取样，不追求把所有 framework 都放进来。,ok,,
818331198,pydantic/pydantic-ai,"How Python does AI. Agents, realtime voice, image generation, embeddings. Every model, every interface, typed end to end.",20146,477,2775,967,MIT,false,2026-09-24,35.72,27.02,"[160.96,130.54,111.76,122.48,133.4,103.31,94.02,88.66,81.01,60.08,40.6,35.72]","[130.54, 111.76, 122.48, 133.4, 103.31, 94.02, 88.66, 81.01, 60.08, 40.6, 35.72, 27.02]",23,Python,2024-06-21,"agent-framework,genai,harness,harness-engineering,llm,pydantic,python",keep,Agent Infra,Code-first frameworks,"当前图中的 Code-first frameworks 代表项目；仓库仍在维护，18,861 stars，最近可用 OpenRank 36.55。",该区按语言和 runtime 多样性取样，不追求把所有 framework 都放进来。,ok,,
488641606,agno-agi/agno,"Build, run, and manage agent platforms.",42330,442,6000,1617,Apache-2.0,false,2026-09-24,33.49,29.45,"[121.55,130.26,113.24,95.5,99.9,92.68,75.42,61.57,59.41,51.14,36.66,33.49]","[130.26, 113.24, 95.5, 99.9, 92.68, 75.42, 61.57, 59.41, 51.14, 36.66, 33.49, 29.45]",24,Python,2022-05-04,"agents,ai,ai-agents,developer-tools,python",add,Agent Infra,Code-first frameworks,OpenRank 33.49、7 月参与者 24；替换 Flue 后不增加 framework 分区密度。,与现有 Python agent frameworks 有交叉，后续继续按独立社区和能力边界复核。,ok,,
655515393,CopilotKit/CopilotKit,"The Frontend Stack for Agents & Generative UI. React, Angular, Mobile, Slack, and more.  Makers of the AG-UI Protocol",37528,219,4657,289,MIT,false,2026-09-24,31.48,28.95,"[43.2,39.96,35.11,27.09,35.77,43.57,41.14,35.37,37.0,31.01,31.19,31.48]","[39.96, 35.11, 27.09, 35.77, 43.57, 41.14, 35.37, 37.0, 31.01, 31.19, 31.48, 28.95]",24,TypeScript,2023-06-19,"agent,agent-native,agentic-ai,agents,ai,ai-agent,ai-assistant,assistant,assistant-chat-bots,copilot,copilot-chat,generative-ui,js,llm,nextjs,open-source,react,reactjs,ts,typescript",keep,Agent Infra,Code-first frameworks,"当前图中的 Code-first frameworks 代表项目；仓库仍在维护，36,339 stars，最近可用 OpenRank 35.83。",该区按语言和 runtime 多样性取样，不追求把所有 framework 都放进来。,ok,,
552661142,langchain-ai/langchain,The agent engineering platform.,146992,467,24595,568,MIT,false,2026-09-24,27.87,28.64,"[138.98,119.76,116.67,108.12,107.42,95.83,87.21,77.74,67.66,51.07,36.48,27.87]","[119.76, 116.67, 108.12, 107.42, 95.83, 87.21, 77.74, 67.66, 51.07, 36.48, 27.87, 28.64]",16,Python,2022-10-17,"agents,ai,ai-agents,anthropic,chatgpt,deepagents,enterprise,framework,gemini,generative-ai,langchain,langgraph,llm,multiagent,open-source,openai,pydantic,python,rag,typescript",keep,Agent Infra,Code-first frameworks,"当前图中的 Code-first frameworks 代表项目；仓库仍在维护，142,799 stars，最近可用 OpenRank 21.50。",该区按语言和 runtime 多样性取样，不追求把所有 framework 都放进来。,ok,,
974445592,microsoft/agent-framework,"A framework for building, orchestrating and deploying AI agents and multi-agent workflows with support for Python and .NET.",13776,267,2370,646,MIT,false,2026-09-24,27.23,28.47,"[4.65,10.74,90.35,113.71,111.77,101.41,91.06,78.76,66.29,54.08,44.9,27.23]","[10.74, 90.35, 113.71, 111.77, 101.41, 91.06, 78.76, 66.29, 54.08, 44.9, 27.23, 28.47]",20,Python,2025-04-28,"agent-framework,agentic-ai,agents,ai,dotnet,multi-agent,orchestration,python,sdk,workflows",add,Agent Infra,Code-first frameworks,统一 Python 与 .NET 的 agent 和 multi-agent 开发路径，补足企业开发栈与跨语言框架代表。,与 AutoGen、Semantic Kernel 有谱系关系；主图只保留当前统一框架，不并列堆放三个 Microsoft 项目。,ok,,
707441527,livekit/agents,A framework for building realtime voice AI agents 🤖🎙️📹 ,14339,459,3792,846,Apache-2.0,false,2026-09-24,21.41,24.81,"[104.31,94.41,89.29,93.27,81.6,71.2,65.35,58.3,48.12,37.95,30.44,21.41]","[94.41, 89.29, 93.27, 81.6, 71.2, 65.35, 58.3, 48.12, 37.95, 30.44, 21.41, 24.81]",10,Python,2023-10-19,"agents,ai,openai,real-time,video,voice",keep,Agent Infra,Code-first frameworks,"当前图中的 Code-first frameworks 代表项目；仓库仍在维护，11,536 stars，最近可用 OpenRank 36.48。",该区按语言和 runtime 多样性取样，不追求把所有 framework 都放进来。,ok,,
736272311,pipecat-ai/pipecat,"Open Source framework for voice agents, multimodal apps, and realtime AI. Maintained by Daily and the community.",15825,321,2748,371,BSD-2-Clause,false,2026-09-24,16.15,15.88,"[63.28,61.85,53.89,53.99,48.46,50.7,50.75,46.88,33.99,29.8,21.11,16.15]","[61.85, 53.89, 53.99, 48.46, 50.7, 50.75, 46.88, 33.99, 29.8, 21.11, 16.15, 15.88]",8,Python,2023-12-27,"ai,chatbot-framework,chatbots,real-time,voice,voice-assistant",keep,Agent Infra,Code-first frameworks,"当前图中的 Code-first frameworks 代表项目；仓库仍在维护，13,773 stars，最近可用 OpenRank 25.86。",该区按语言和 runtime 多样性取样，不追求把所有 framework 都放进来。,ok,,
710601088,crewAIInc/crewAI,"Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI empowers agents to work together seamlessly, tackling complex tasks.",58981,336,8563,473,MIT,false,2026-09-23,14.35,13.6,"[60.94,55.04,52.06,46.94,46.99,38.83,42.77,41.02,38.93,33.39,20.89,14.35]","[55.04, 52.06, 46.94, 46.99, 38.83, 42.77, 41.02, 38.93, 33.39, 20.89, 14.35, 13.6]",19,Python,2023-10-27,"agents,ai,ai-agents,aiagentframework,llms",keep,Agent Infra,Code-first frameworks,"当前图中的 Code-first frameworks 代表项目；仓库仍在维护，56,275 stars，最近可用 OpenRank 20.22。",该区按语言和 runtime 多样性取样，不追求把所有 framework 都放进来。,ok,,
958830659,google/adk-python,"An open-source, code-first Python toolkit for building, evaluating, and deploying sophisticated AI agents with flexibility and control.",21626,419,4065,500,Apache-2.0,false,2026-09-24,11.68,16.1,"[118.05,96.93,90.7,103.47,94.9,81.61,68.83,55.68,51.79,35.96,24.77,11.68]","[96.93, 90.7, 103.47, 94.9, 81.61, 68.83, 55.68, 51.79, 35.96, 24.77, 11.68, 16.1]",17,Python,2025-04-01,"agent,agentic,agentic-ai,agents,agents-sdk,ai,ai-agents,aiagentframework,genai,genai-chatbot,llm,llms,multi-agent,multi-agent-systems,multi-agents,multi-agents-collaboration",keep,Agent Infra,Code-first frameworks,"当前图中的 Code-first frameworks 代表项目；仓库仍在维护，20,921 stars，最近可用 OpenRank 25.21。",该区按语言和 runtime 多样性取样，不追求把所有 framework 都放进来。,ok,,
976095156,JetBrains/koog,"Koog is a JVM (Java and Kotlin) framework for building predictable, fault-tolerant and enterprise-ready AI agents across all platforms – from backend services to Android and iOS, JVM, and even in-browser environments. Koog is based on our AI products expertise and provides proven solutions for complex LLM and AI problems",4592,124,474,197,Apache-2.0,false,2026-09-24,,20.33,"[57.84,61.91,71.93,66.79,60.13,60.89,57.07,59.94,63.3,62.56,48.84,null]","[61.91, 71.93, 66.79, 60.13, 60.89, 57.07, 59.94, 63.3, 62.56, 48.84, null, 20.33]",1,Kotlin,2025-05-01,"agentframework,agentic-ai,agents,ai,ai-agents-framework,aiagentframework,android-ai,anthropic,genai,generative-ai,java,jvm,kotlin,ktor,llm,mcp,multi-agent-systems,ollama,openai,spring",add,Agent Infra,Code-first frameworks,为 Kotlin/JVM、Android 和 iOS 提供 agent framework，修正当前框架区过度集中在 Python、TypeScript 的问题。,社区规模仍小于 LangChain、Pydantic AI；入图理由是语言生态代表性，不是热度排名。,ok,,
1153130349,pingdotgg/t3code,,23466,370,6055,2233,MIT,false,2026-09-24,44.99,49.56,"[null,null,null,null,null,null,null,90.0,86.42,67.84,47.98,44.99]","[null, null, null, null, null, null, 90.0, 86.42, 67.84, 47.98, 44.99, 49.56]",28,TypeScript,2026-02-08,,add,Agent Infra,Coding workflows & harnesses,为 Codex、Claude Code、Cursor、OpenCode 等本地 agent 提供桌面、Web 和移动控制面；OpenRank 47.98、7 月参与者 28。,README 明确说明项目仍很早期，当前社区贡献政策也较收敛。,ok,,
1031912724,farion1231/cc-switch,"A cross-platform desktop All-in-One assistant for Claude Code, Codex, OpenCode, OpenClaw, Grok Build & Hermes Agent. Only official website: ccswitch.io",136381,250,9314,2884,MIT,false,2026-09-24,29.32,29.73,"[2.52,16.81,23.28,33.81,43.18,60.17,69.66,84.19,76.25,71.67,46.9,29.32]","[16.81, 23.28, 33.81, 43.18, 60.17, 69.66, 84.19, 76.25, 71.67, 46.9, 29.32, 29.73]",28,Rust,2025-08-04,"ai-tools,claude-code,codex,desktop-app,grok,grokbuild,hermes,hermes-agent,mcp,open-source,openclaw,openclaw-ui,opencode,pi,provider-management,rust,skills,skills-management,tauri,wsl-support",keep,Agent Infra,Coding workflows & harnesses,cc-switch 管理 Claude Code、Codex、OpenCode 等 coding agent 的配置和切换，更接近 harness，而不是模型 API gateway。,项目关注度很高，但产品属性较强；保留一个 logo，不在 gateway 区重复出现。,ok,,
1108837393,code-yeongyu/oh-my-openagent,"OmO: Just type ""mass ulw"" keyword with your prompt. Now you are the master of graph engineering.",69364,319,5716,1064,NOASSERTION,false,2026-09-24,23.75,23.81,"[null,null,null,null,27.78,115.71,116.74,89.72,73.96,52.49,43.14,23.75]","[null, null, null, 27.78, 115.71, 116.74, 89.72, 73.96, 52.49, 43.14, 23.75, 23.81]",10,TypeScript,2025-12-03,"ai,ai-agents,anthropic,chatgpt,claude,claude-skills,codex,cursor,gemini,ide,openai,opencode,orchestration,tui,typescript",keep,Agent Infra,Coding workflows & harnesses,"当前图中的 Coding harnesses 代表项目；仓库仍在维护，66,711 stars，最近可用 OpenRank 46.25。",harness 热度容易受短期传播影响，需要持续检查外部贡献和真实复用。,ok,,
1042367133,github/spec-kit,💫 Toolkit to help you get started with Spec-Driven Development,138717,295,12427,292,MIT,false,2026-09-24,15.58,10.61,"[null,96.31,69.26,39.04,26.2,21.62,16.09,17.89,22.53,20.54,19.84,15.58]","[96.31, 69.26, 39.04, 26.2, 21.62, 16.09, 17.89, 22.53, 20.54, 19.84, 15.58, 10.61]",13,Python,2025-08-21,"ai,copilot,development,engineering,prd,spec,spec-driven",add,Agent Infra,Coding workflows & harnesses,把 specification、plan 和 tasks 做成可由不同 coding agent 执行的流程，补上代码生成之前的公共工作层。,关注度很高，但 OpenRank 已从发布期峰值回落；入图表达 spec-driven workflow，不解释成近期协作增长。,ok,,
1136590548,affaan-m/ECC,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",266587,356,39838,226,MIT,false,2026-09-22,14.71,21.08,"[null,null,null,null,null,9.36,17.63,28.26,30.4,25.38,20.77,14.71]","[null, null, null, null, 9.36, 17.63, 28.26, 30.4, 25.38, 20.77, 14.71, 21.08]",8,JavaScript,2026-01-18,"ai-agents,anthropic,claude,claude-code,developer-tools,llm,mcp,productivity",keep,Agent Infra,Coding workflows & harnesses,"当前图中的 Coding harnesses 代表项目；仓库仍在维护，234,546 stars，最近可用 OpenRank 18.20。",harness 热度容易受短期传播影响，需要持续检查外部贡献和真实复用。,ok,,
1193909050,herdrdev/herdr,the runtime your coding agents live on,40553,87,3099,359,Apache-2.0,false,2026-09-24,11.23,13.14,"[null,null,null,null,null,null,null,1.16,4.45,13.15,11.89,11.23]","[null, null, null, null, null, null, 1.16, 4.45, 13.15, 11.89, 11.23, 13.14]",9,Rust,2026-03-27,"agent,agent-orchestration,ai,ai-agents,claude-code,cli,codex,coding-agents,developer-tools,devtools,multiplexer,rust,terminal,terminal-multiplexer,terminal-ui,tmux,tui,workspace-manager",add,Agent Infra,Coding workflows & harnesses,面向多种 coding agents 的运行时和终端 multiplexer，连续 3 周上榜，补足 agent workspace/runtime 这一层。,与 Orca、T3 Code 的控制面有交叉，后续应按运行时能力而非 UI 热度比较。,ok,,
1073224795,obra/superpowers,An agentic skills framework & software development methodology that works.,291057,37,26038,400,MIT,false,2026-09-22,5.12,12.62,"[null,null,10.5,11.82,16.67,32.59,30.14,38.04,32.21,21.43,12.9,5.12]","[null, 10.5, 11.82, 16.67, 32.59, 30.14, 38.04, 32.21, 21.43, 12.9, 5.12, 12.62]",5,Shell,2025-10-09,"ai,brainstorming,coding,obra,sdlc,skills,subagent-driven-development,superpowers",keep,Agent Infra,Coding workflows & harnesses,"当前图中的 Coding harnesses 代表项目；仓库仍在维护，262,543 stars，最近可用 OpenRank 12.59。",harness 热度容易受短期传播影响，需要持续检查外部贡献和真实复用。,ok,,
1333065091,deepseek-ai/deepseek-harness,DeepSeek Harness: Everything is a Plugin.,234965,41,28264,0,MIT,false,2026-09-24,,,"[null,null,null,null,null,null,null,null,null,null,null,null]","[null, null, null, null, null, null, null, null, null, null, null, null]",0,TypeScript,2026-08-13,"ai-agents,cordis,dsh,dsh-plugin",add,Agent Infra,Coding workflows & harnesses,DeepSeek AI 官方 agent harness，以插件架构提供可扩展的 coding-agent 运行与工具体系；发布期 Stars 增长显著。,项目仍处于 developer preview；RISING 只描述发布期关注增长，不表示社区成熟度或生产采用。,ok,new+rising,NEW：created_at 2026-08-13；按 2026-08 月度快照口径，创建日期在 2026-05-01 及以后。 RISING：发布期 Stars 快速累积；该标记不代表社区成熟度或生产采用。
440752086,coder/coder,Secure environments for developers and their agents,16671,268,1583,1107,AGPL-3.0,false,2026-09-24,62.06,47.41,"[90.87,96.98,93.26,78.72,71.37,66.96,71.33,84.79,97.49,90.19,76.5,62.06]","[96.98, 93.26, 78.72, 71.37, 66.96, 71.33, 84.79, 97.49, 90.19, 76.5, 62.06, 47.41]",32,Go,2021-12-22,"agents,dev-tools,development-environment,go,golang,ide,jetbrains,remote-development,terraform,vscode",keep,Agent Infra,Development sandboxes,"当前图中的 Development sandboxes 代表项目；仓库仍在维护，13,970 stars，最近可用 OpenRank 89.97。",编排层和隔离 runtime 不是一回事，主图说明中要保留这一区别。,ok,,
